varx_ig,varx_lrp,varx,clue,infoshap
0.27913797174666527,0.24760020369469452,0.3694059926608978,60.8072815947708,37.999047973199275
0.3932422235816156,0.057626401896525,0.4391769690251353,44.79082381158929,36.15005178996029
0.28573142887755837,0.038504295399880636,0.4361169605063523,61.58457577251142,30.44754743021194
0.33096574598378853,1.267791580801473,0.6693383741846893,79.13341643770649,32.204263386131906
0.2349477556843263,0.1600382511404824,0.47122530993729717,28.03061836762006,38.16980386134961
0.3666406124483945,0.19801555437685914,0.5047702768656634,43.93034815326157,30.338210258870813
0.13495920308775824,0.023510270381683986,0.5578693642809582,92.79654149557776,36.70152559778184
0.21221902797695696,0.167527949490207,0.3306613889276904,108.52708303721268,64.92320012273915
0.20821380985283325,0.6018200235027489,0.5804802485058185,59.37618461001175,46.77123348233482
0.24763841796195893,0.45776760561196367,0.5189446907102735,33.09431340997291,24.746251890540094
0.24622912004439548,0.04019334686607632,0.27843085366316767,49.433661251208434,38.69780964435281
0.36019969440138144,0.24826568583941547,0.6207773084109676,55.19896707655375,51.43787580673972
0.16230399333094872,0.011071959704944647,0.41096921406422476,91.18320499822431,34.406572383228486
0.38418328623516335,10.601451602556539,0.9111123594532922,38.40872276741429,35.690519474100725
0.4463711873339192,0.07561592737670485,0.33976258063303727,118.30822832737923,31.249683881273015
0.20822333959632133,0.06788853754329933,0.36214968684198573,77.26486704708118,33.43795109747929
0.1734414050924218,0.05981836747502234,0.36985385687042505,63.57275299936831,41.10814248843286
0.1907751342484842,0.024614506887901764,0.32349911365776146,63.58755538541786,63.16471715127056
0.36595480717967693,1.1271417147558194,0.4743371528020131,40.97198686241045,34.49141630239812
0.1391595564968267,0.011054676889093177,0.34937824169165344,47.816204683619965,45.43946575900312
0.1901918813359016,0.08774177901336917,0.4822416678722188,64.553941465542,30.863982337159687
0.3471104544623226,1.1722078406199308,0.6893190483608469,24.086105900134502,29.25185411655289
0.20644649752441024,0.00933765674680628,0.38165785400883884,36.185594011228375,40.02022756386238
1.647028895196557,7.502599040793532,0.7922609338191363,46.380935555828565,69.37429889139015
0.2958747244923796,0.49749326480447453,0.5707768673635552,39.35691488114136,27.972924214744374
0.3946751339039171,63894.743686050766,1.5761526813393656,88.45355072133992,48.93652633587662
0.209634434189569,0.12145999853401934,0.4771541110603283,71.98239193587496,29.731568076546953
0.2559399631010608,0.6238736877454025,0.4102441766418412,42.1691653696293,28.466907557886806
0.16366082378120966,0.1982736375134291,0.3454053995812119,46.84211180029517,26.660282666353904
0.20800136568200117,0.06659630519992936,0.47044285197791197,58.932375178977715,36.386231948578555
0.2808412970550175,0.23218467115282265,0.5593372551332768,32.20518382943152,47.80974281722198
0.3808541413932369,0.014071955734584746,0.4631769897851559,39.21386267393893,31.852521483100475
0.21604920428175425,0.5290695447498457,0.5340617740728282,45.228891048242886,34.1417778623333
0.1684598346881231,0.18207861023841243,0.37412780505445836,34.7049046080834,37.57856506805497
0.7416742816362831,0.054980204668103855,0.4341115183484728,84.05081659209387,32.246351044715034
0.2639805935785597,0.9993484693547142,0.6212449730772188,34.21594968731783,49.05375998684711
0.28001322158826053,0.02720109162342116,0.37983335547326175,73.58078859857154,38.54903364336835
0.2297178727404698,1.868854725500783,0.5936384980011509,50.87076725800305,42.908632187440325
1.212215847842645,2.263376338698534,0.6256066678226974,26.3974986158409,46.55009626724865
0.4121650785713355,0.25091805714068066,0.6819984704960999,57.37458015538089,27.75853024391781
0.4695309420943162,0.08610292580049986,0.5261547795747843,73.26745433954964,27.961319427257216
0.24444792470548388,0.23930412126947778,0.507477877517719,98.93695057111279,35.66420731117256
0.1795083063247711,0.25013597054113385,0.5487902643649101,49.74573087847309,31.23547650089234
0.2553794432821879,0.1759498416346546,0.3983418844243644,44.71382612312206,28.58543614570731
0.8570975070590353,0.495588671273033,0.5863433101154203,24.367306217249876,43.99249170398988
0.2557869454073631,0.1723598439884043,0.3953510209494514,53.01159360834688,35.48383955924765
0.22731865794132758,0.16388405271485268,0.3964514587747629,45.29793116040616,41.998406542078364
0.5104066982951309,0.348078104015494,0.5361340740882037,59.81612234352637,29.13778102545102
0.3088408085675269,0.7608382930400064,0.5296312646760297,35.1743830486611,59.006440251907286
0.502264384279806,1.233799689305762,0.7289977129458926,40.92547448758735,36.239104157124196
0.22058110352860816,0.9358253880020525,0.69477424283812,37.28131678885985,34.88723703717769
0.1683817835345696,0.3446915819165194,0.6642434022050552,45.64064199428793,61.11806100907095
0.1808661300587991,0.010718016379594079,0.3476389526330952,48.51032549317654,25.90962565580966
0.31728588004024233,1.5472340972624279,0.5637327312208839,62.059677135620376,59.109560033642346
0.21130532117634257,0.17699454439271642,0.32161493631655946,41.256932623051014,30.0670679809327
0.3425602000892713,0.034210186500915306,0.4256985248376496,42.244757900365585,28.028984003610194
0.26303556047519006,0.57003200521782,0.6343048192818762,70.32972753822767,28.95125416744087
0.33077015604340987,0.0493295834722134,0.3493087249185959,40.520535839098294,43.57391271793308
0.2539274782085991,0.03623526163913075,0.4125062485750964,50.50395474286605,27.42356206343701
0.23794637865307705,0.020413404673764412,0.40848526818493003,48.67615742447883,51.09543008168708
0.1951058094379479,0.05559089561650743,0.44118553126262333,43.03088886874212,33.25891775666565
0.30990648374121776,0.04117619908339331,0.4054797815954179,97.91196855517651,30.840465926120242
0.22986304846748717,0.4501755705097308,0.4219568971627215,28.39321249148882,81.20750336439083
0.7881572383073538,0.030766641404625966,0.2927753283742766,43.93241373699107,32.49681885825207
0.19475542693148845,0.018689804628849664,0.4289107601753186,48.31153293486892,30.74504578111729
0.2161864774529189,0.14907672813599643,0.441442434958145,93.84621135692494,29.956689987894833
0.292031720929865,25.684116220188205,1.1973030550744994,34.42563803019929,35.35945323119465
0.5498895097141749,0.07724083269004554,0.6218969366623678,61.65501728771216,47.826231915371466
0.331765997412447,0.07243812935330483,0.5963757859518307,35.07154787449367,58.004046174359814
0.23451007388109021,0.5639737832641476,0.5223762433228549,38.308090175103395,49.42940993567935
0.1636997759550627,0.03197233880171321,0.4655642480820375,102.56277349823975,55.30228716365595
0.19609529957053043,0.046673316846301396,0.30145794558308553,42.35430319010703,39.3366024412608
0.3797712002275553,3.861991859136633,0.7022315077156841,42.823993391562844,54.403769961122535
0.2105886911946223,0.02768976050207753,0.33361312289105277,56.118357080177546,40.00839322107023
1.1842760873175358,0.4986967891944334,0.5843795140911597,68.60204890788576,38.87431559302482
0.2986160007496296,0.014142205477435069,0.5895941297651238,43.318974904765554,65.88996512628948
0.29524923753569665,0.126291763663106,0.4406224600499545,56.56213116689974,33.43079455020899
0.6408812854346568,0.09789054542225874,0.3759676207059662,43.32394161587668,37.35952139058358
0.3145537349729605,0.7387468840880145,0.6138451386437449,49.16809239636952,59.32612968088965
0.3571707761263475,0.03700549357078095,0.22719446249224753,48.928408373515374,25.143732390851035
0.4244065721204339,0.3251977898428277,0.49194845221622074,76.5152154016416,67.07761357832986
0.8024619185937714,4.834415316722102,1.377649534992663,36.3656696552922,29.58919024815699
1.275883648930508,3.8881341720855485,1.1566984005819636,47.50171222160985,48.17197764684954
0.14465667566850093,0.030845462837915467,0.3304146050514259,51.066938177148245,36.47754828615166
0.769520988913805,0.00860399222208532,0.319151840912634,56.77318290777477,28.730947825674644
0.2699964015971992,0.09951195133596992,0.5142357960926041,74.50887442013048,52.010353189013316
0.6901436710749342,0.34721539770102705,0.5583334967748628,28.235825179025934,39.599437440356006
0.1578232021880475,0.04008265920912361,0.4208603631458635,99.12564729162588,42.6014106030805
0.3733892931784158,0.23091540236356276,0.4383408457896009,39.42467821390528,44.48857709795331
0.29893535022059803,0.030839396941984162,0.3596312035778688,41.590900546627424,52.49059298185965
0.23996022262515268,0.036092315019409855,0.44355369086085256,33.453850007962735,41.89900905304298
0.40799850139673166,1.9289325230671142,0.7054909324922001,71.95251818771666,45.109768450757606
0.2622769910444547,0.11946987664373108,0.5323491855001655,35.183989555404864,47.876178332669504
0.39799133113049534,0.20260630619057704,0.49039380518257814,53.38457812820731,52.04322950422794
0.16594373279088098,0.009423339754866769,0.35294373884901054,67.57425948462553,31.98194470653307
0.20225188576257053,0.030791767387885402,0.4206889396384281,51.56946769991274,58.28149340693088
0.2951080086892882,0.6251869733430154,0.3465816264034204,49.44653721845798,41.23920012370703
0.39583430846704526,0.06167935187086343,0.4029588795634521,48.277470010660046,34.015860025570696
0.20142720782109894,0.33350492518349256,0.5225447436426502,61.36239872211724,35.4940502019515
0.37697047319204724,0.04408121550163319,0.32855741169629477,56.67479816022133,41.13008189788233
0.4767463572945006,0.12932933037328215,0.45672462845207923,50.683490803446844,31.486226149291877
0.23643672360815463,0.19651677301548445,0.4707111052736075,52.44316375389598,64.35772845515817
0.20943535911853875,0.04963064926962476,0.3936878541156255,44.01627535900862,32.27913209530707
0.502789908550034,0.1992347589497496,0.4551563751907017,48.143907720617634,25.656194979363207
0.2802634300029023,0.046547907680000174,0.38590011807703073,43.65605648455517,35.81136862277379
0.23878240558213457,0.02099357128994701,0.23859698082130876,86.08125200675859,35.00974963759833
0.2523850231113763,0.19577225468522222,0.40423735128405747,95.84186369043012,22.2915579029722
0.10998578145150771,0.031037547848869113,0.3101670174155536,71.28721149068508,33.45670791694272
0.20460034637841146,0.034017709734033674,0.33938023716643484,40.38498494975858,50.08157424331848
0.7056170256496689,0.22780450790915793,0.45685362272004076,29.782169035851243,26.713584706339674
0.1623500293193562,0.6619492018230543,0.3380650131399455,30.199960659906033,32.46523926259215
0.7425102617866287,1.6675049741068646,0.6076454618795536,84.72038942866236,37.6073145745641
0.18396855187289818,0.16336243364178749,0.5362949489025877,123.42586373255273,31.116048074645988
0.22000143400502464,1.0515838047013726,0.7326633352914862,49.076877413946434,61.681770015516
0.2988236626580083,0.7609791310646276,0.47669524526785484,62.75609946078906,30.574166657397544
0.16700322131790338,0.06148179460201666,0.274261222518117,69.13837900441828,32.45232869340202
0.3125051010313496,0.3958272079530781,0.46069243371511487,39.12928666513212,41.866669761471925
0.4433160944050433,34.29704813938443,1.2394799026814658,74.00409771923086,41.11512408703254
0.09162419485608246,0.014333354545750845,0.3080406884133468,60.69280658538309,31.184559700676544
0.14089712785155367,0.06235931703943753,0.4011505348545389,40.715676350062544,27.526788101164982
0.41090051763614693,2.3443989363295454,0.7015341229999337,44.627401780123265,62.90592642709948
0.24602346509253847,0.7319998279552401,0.41364530903505936,43.797290977921186,47.78061642103018
0.17639680417179304,0.016485032347007815,0.3771756098177277,56.71856977679755,30.228277084551202
0.21276121277263788,0.08933558865065888,0.5865045309868843,47.606746067454836,39.715402853376915
0.47945025946450903,0.10412604007881336,0.43864620755245987,36.12155371464481,34.17369516207877
0.2230885437081763,0.18943226419130724,0.3777520964606111,37.914756521482914,40.18706412523202
0.3090297414106887,0.08753145898566131,0.3388651122058276,36.86973796910974,68.61538867625906
0.21916700325137806,0.01755728080975666,0.37618547752352,129.45203400039856,40.34618946282926
0.2866372334210285,0.6108429132285432,0.7255051106230739,44.91535760636216,31.82601508611193
0.4161518873831715,0.0520047879979311,0.5026323573097382,49.77564790572993,39.99104576292633
0.1814110059872098,0.4048120781997421,0.7270869061094565,26.53674795088557,52.39450002029012
0.48215177650351704,2.2560508277367517,0.6001701623185569,57.757775929221886,41.27071349997224
0.20382991248380017,0.006809995722831251,0.2869038462691169,54.96915059641468,50.87392515177484
